movie_title,review
화양연화,만남에 끝이 있을 것은 알았지만 마음이 이토록 오래 머물줄은 미처 몰랐지.
화양연화,가끔씩 특별한 걸 하지않아도 심장을 훑고 지나가는 작품이 있는데 이 영화가 그렇다 호텔에서 려진을 기다리다가 벨이 울리자 아주 잠깐 입꼬리가 올라가던 모운의 표정이 잊혀지지 않는다
화양연화,화양연화
화양연화,외설적인 장면이 없음에도 불구하고 섹시한 작품이다.
화양연화,짧은 순간이 가져다주는 긴 여운을 계속 되뇌이다.
화양연화,어른들은 다 명작이라는데.. 난 모르겠다. 술을 처음 먹을 때는 왜 먹는지 모르는 것처럼 이 영화는 나에겐 아직인 것 같다.
화양연화,화양연화가 화양연화했다.
화양연화,뿌연 창문 너머로 본 그때의 우리는 첫 만남부터 생생하게 숨막힌다. 때때로 엇갈림은 사랑보다 아름답다.
화양연화,화양연화:인생에서 가장 행복한 시기
화양연화,분위기와 색감에 압도당하고 젊은시절 찬란했던 그들의 모습은 황홀하고 치명적이다..
화양연화,단 한 장면도 아름답지 않은 것이 없는 압도적인 미장셴이 모든 것에 설득력을 부여해낸다.
화양연화,60년대 홍콩과 함께 사랑에 대한 아네모이아를 느끼게 해주는 영화
화양연화,섬세한 미장센으로 영화사를 수놓은 왕가위 감독의 걸작
화양연화,"몰랐다. 그들의 엇갈림조차 서로에 대한 사랑이었다는 것을. 인생의 가장 아름답고 찬란한 시절은 아무도 모르게 시작되었고, '화양연화' 나도 모르게 이 영화를 좋아하게 되었다."
화양연화,어떤 영화는 사람을 매혹한다.
화양연화,왕가위 느낌의 정수
화양연화,함께 지낸 시간이 서로의 인생에 있어서 가장 아름다운 시기로 기억될 것이다. 사랑이라는 선을 넘지 않았기에 비로소 화양연화로 일컫을 수 있게 됐다고 생각한다.
화양연화,왕가위의 아름다운 불륜이란 이런것
화양연화,진짜 그들 처럼 영화가 내 마음 속에 스며든다.
화양연화,나도 모르게 시작되어 누구도 끝맺음 지을 수 없던.
화양연화,"중경삼림보다는 감흥이 덜했지만, 그럼에도 직관적이고 마술적인 장면들. 왕가위는 거울 장인."
화양연화,"분위기, OST, 스토리 모두 완벽. 분명 불륜인데 마음이 먹먹해지는 사랑. 배우자들도 바람났는데 이들이 사랑에 빠지면 안 될 이유는 없다. 다만 사랑이 아니어야 할 사랑일 뿐."
화양연화,"불이 있어도 마셔야 불이 붙는 담배같은 사랑, 말 없이 우아했던 아지랑이만 그립게"
화양연화,"사랑할 수 없기에, 사랑할 수 있는 순간들이 인생에서 가장 아름다웠다."
화양연화,아름답다. 미장센. 그리고 사랑.
화양연화,유명한 것엔 이유가 있는 법... 이 좋은 걸 지금 처음 봤다는 게 이해되지 않는다. 내년 겨울이 되면 다시 생각날 듯
화양연화,왕가위 감독 특유의 미장셴 돋보이는 불륜을 힙하게 만든 영화. 최애 영화
화양연화,그들은 처음부터 사랑했다. 이유가 없는 사랑이었다.
화양연화,"제대로 시작하지못한것은, 제대로 끝맺지못한다"
화양연화,뭔 내용인지 파악이 안돼요 틈만 나면 무드 있는 척 브금 쫘악 들어가서 머릿속엔 물음표만 가득
화양연화,.
화양연화,끝내 맞닿지 못한 심장 소리
화양연화,눈이 맞은 그 순간부터 우연아닌 필연으로
화양연화,홀로 있는 것을 이렇게 이쁘게 담을까
화양연화,불현듯 엄습하는 농밀한 감정
화양연화,아름다운 영상미와 절절하게 다가오는 사랑
화양연화,왕가위와 양조위
화양연화,2024/9/4 cgv/재관람
화양연화,음악이 흐를 때마다 더 가까워진 서로의 심장 소리. 하지만 이별했기에 더 바랜 추억이 되었다.
화양연화,"사랑, 그 미묘한 분위기를 스크린에 담아내다."
화양연화,사실 보면서 감정선 이해를 잘 못했다 그래서 보면서 졸았다 나중에 나이들어서 보면 이해가 될지 모르겠다
화양연화,나의 아름다움에 대한 기준이 의심스러워지는 수많은 평가들
화양연화,"인생에 어떤 시간은 그렇게 특별하게 느껴지는 때가 있다는 것을, 영화가 시간의 예술이라는걸 새삼 실감하게 해주는 영화."
화양연화,영상미와 분위기가 압도한다. 명작이라고 불리는 것들은 다 이유가 있다.
화양연화,"왕가위 감독 특유의 감각적인 영상미와 세련된 연출이 돋보이는 작품. 몽환적 분위기, 섬세한 카메라 워크, 강렬한 색감 등이 어우러져 1960년대 홍콩의 분위기를 효과적으로 전달한다"
화양연화,붉은색
화양연화,사랑은 그 분위기만으로도
화양연화,찬란하던 그 시절이여
화양연화,닿을 듯 말 듯 닿지 않는
화양연화,"애절한, 다시 만날 수 없는 끝사랑을 예술적 샷으로 담아냈다"
셰이프 오브 워터: 사랑의 모양,"사랑은 무엇인가, 그리고 무엇이 사람이게 하는가에 대한 기예르모 델 토로 감독의 가장 아름다운 답변."
셰이프 오브 워터: 사랑의 모양,"사랑은 감정이기 이전에 한줄기의 파동, <셰이프 오브 워터 : 사랑의 모양> 사랑, 그 감정과 그것을 칭하는 단어는 무척 따스하고 포근하게만 느껴진다. 그러한 느낌은 우리가 사랑..."
셰이프 오브 워터: 사랑의 모양,2018년 02월 13일 / CGV 여의도 / 키노라이츠의 첫 시사회 최근 연출작들에서 연달아 부진을 겪으며 고전을 면치 못하던 멕시코 출신의 총아가 돌아왔다. 그것도 한 손에는...
셰이프 오브 워터: 사랑의 모양,물에 모양이 있던가? 모든 일반적 형태의 사랑을 거부하고 가장 다른 사랑을 비추는 이 영화는 사랑을 물처럼 보는 것 같다. 아무런 제약도 거리낌도 없이 '너'와 '나' 만의 관계로...
셰이프 오브 워터: 사랑의 모양,"이 시대에 판타지가 필요한 이유. 영화의 배경인 1960년대나 지금이나 크게 다를 것 없는 성과주의 사상, 여전히 존재하는 사회적 약자를 향한 잘못된 시선들. 성과를 중요시하는 ..."
셰이프 오브 워터: 사랑의 모양,"Shape of Water. 직역하면 '물의 형태'이지만 한글 번역은 '사랑의 모양'이다. 사랑은 추상적인 것으로, 형체가 없다. 물은 물리적이지만 특정한 형체가 없다. 형체..."
셰이프 오브 워터: 사랑의 모양,물처럼 섞이고 싶은 기름
셰이프 오브 워터: 사랑의 모양,68에 대한 연상
셰이프 오브 워터: 사랑의 모양,"지난 1월 23일(현지시각 기준), 올해 90회를 맞이한 아카데미 시상식이 최종후보작을 공개했다. 이번에도 수많은 작품들이 후보에 이름을 올렸는데, 그 중 가장 눈에 띄는 작품이 ..."
셰이프 오브 워터: 사랑의 모양,막지 말아요. 흘러가게 둬요. 나는 가끔 친구들에게 영화와 사랑에 빠졌다고 얘기한다. 그러면 친구들이 그런다. 그게 뭐냐고. 알 수가 없다고. 알 수 없다고 해서 내가 사랑에 빠...
셰이프 오브 워터: 사랑의 모양,어쩌면 델 토로의 최고작
