movie_title,review
코코,정말 생각거리가 많은 영화. 아이들도 감동받아하는군요
코코,"가족간의 사랑도 느낄수 있었지만 저런 사후세계라면 쫌 매력적일듯, 하지만 내가죽고나서 누구에게 기억이된다는건 그만큼 소중한 일 아닐까, 기억해줘~ 내가 어디에있든 기억해줘~"
코코,사랑하는 누군가를 떠나보냈어도 함께했던 기억을 간직한다면 우리는 늘 행복할거야 너무나 좋았던 가족에 대한 사랑을 잘 정의해준 영화인듯 리멥버미는 언제 들어도 눈물버튼 예약
코코,사랑하는 사람을 잃은 직후에 봐서 더 와닿았던 영화 내가 오래오래 기억하는 한 다른 세계에서 영원히 살고 있겠구나 위안을 얻음
코코,남미 칠레에서 생활 중인데 페루에서 여행하다가 기회가 돼서 스페인어로 영화관에서 관람하게 되었습니다. 멕시코에서 유명한 전통 '죽은자의 날'을 설정으로 한 애니메이션인데 관람 ...
코코,디즈니에서 시작된 아이디어가 픽사로 마무리된 작품. 그래서인지 중후반부까지 특별함이 부족하면 살짝 지루하다. 사후세계의 묘사와 설정은 꽤나 흥미로운데 반해 전개는 픽사 영화가 맞...
코코,완벽한 가족 영화. 특유의 분위기가 항상 나를 따뜻하고 부드럽게 맞아 준다.
코코,가족의 사랑이 아이의 족쇄일 수도 있지 않을까.
코코,"지난 7일 미국 LA 베벌리호텔에서 열렸던 제75회 골든 글로브 시상식, 이번 골든 글로브에서도 수많은 작품이 상을 놓고 선의의 경쟁을 펼쳤다. 그 중 픽사 스튜디오의 신작 '코코..."
코코,픽사가 최근 언제 우리를 실망시켰던가? 기억되는 한 영원히 사라지지 않으리.
코코,"제(祭)의 기원..기억과 유대에 관한 심도있는 통찰. 웰컴 투 사후세계, 동양적 정서를 부각시킨 픽사의 마법. 지난해 언론시사회를 통해 공개된 픽사의 애니메이션 <코코>는 디즈니..."
코코,누군가를 잃은 것을 슬픔이 아닌 노래로 위로해주었다
코코,"남자 주인공의 이름이 코코가 아닌 것에 의문을 가졌지만, 영화를 다 보면 제목이 코코가 될 수밖에 없는 이유를 단연 납득하게 되는 작품."
코코,눈물을 위한 가족애 빌드업. 그래 또 당해준다!
코코,그냥 내 눈물버튼 근데 교훈도 너무 많고 최고의 애니매이션
코코,매우 감동적인 영화이네요. 보고 있어도 질리지 않을 것 같아요.
코코,진짜 재밌고 감동적
코코,리멤버 미 다른말로도 표현할 수 없는 그자체로 영화의 전부가 됩니다
코코,"""잊혀지지 않는다면 우리가 사랑했던 사람들은 살아있다""고 말해줘서 고마워, 픽사"
코코,픽사의 3D 캐릭터로 만든 디즈니의 2D 애니메이션 디즈니팩터라는 게 있다면 66점 정도 (디즈니 팩터 = 디즈니 / 디즈니+픽사) 상상과 그 구현에 있어서 현재 전 세계에서...
코코,"디즈니-픽사의 장점이 다시 한번 발휘된 작품. 대부분의 관객들에게 생소할 멕시코 문화권, 그리고 '죽은 자의 날'을 소재로 삼았음에도 불구하고 화려한 색채와 감미로운 OST, 삶..."
코코,"가슴을 정말 따뜻하게 만드는 영화. 기대했던 음악 부분은 오히려 배경음악이 좋은 역현상이 벌어졌지만, 생각보다 훨씬 풍부한 이야기와 색체감으로 사람의 가슴을 울린다. '음악'과..."
코코,"보자마자 생각난 세 가지. 1. 알리기에리 단테는 지옥에서 천국까지 여행해본 지구에서 제일 유명한 사람이다. 2. 가족 성씨로 나오는 libre는 '자유'를 뜻한다, 아마도. ..."
코코,"결코 단순하지 않은, 깊은 영화"
코코,"애니메이션이 이렇게 따뜻할 수 있다니, 다시보자 나나야"
코코,디플 구독은 오직 코코를 계속 돌려보기 위함이었다
코코,아무리 내 곁을 떠난 가족이라도 기억만 해준다면 그분들은 내 마음속에서 영원히 살아계실거야
코코,몇번을 다시봐도 뭉클하고 감동적인 명작.
코코,취향이 애니메이션에서 점점 멀어지고 있지만 코코의 이야기는 생각에 잠기게 만들었다.
코코,해골이 귀엽게 느껴지는 재미있는 영화
코코,내 인생 애니메이션 중 하나. 끝 부분에서 눈물 흘리며 봤다. 왠지 모르게 마음에 와 닿는 장면도 많았다.
코코,죽음에 대해서 다시 생각해보게 되는 영화 죽음을 이렇게도 풀어낼 수 있구나 싶었고 영상미와 음악은 대단했다
코코,자꾸만 생각나는 '리멤버 미'
코코,리멤버 미.. 나의 눈물 버튼. 디즈니 감성 낭낭한 가족영화
코코,앞으로 어떻게 살아야하는가? 내가 살아 딛고 있는 이 곳 현실의 이야기와 이제는 닿을 수 없는 사랑하는 사람들의 이야기를 105분 안에 경험할 수 있는 축복의 기회
코코,정말 잘 만든 영화.
코코,너무 재미있게 잘 봤습니다 멜로디가 중독성이 있어서 계속 생각나더라구요 사후세계가 있고 보이진 않지만 죽어서도 가족과 함께 한다는 내용이 너무 감동적이였어요
코코,"왜 제목이 코코인지 몰랐는데, 코코라고 지을 수 밖에 없었던 것.."
코코,저런 것이 사후라면 두려워할 것만은 아닐지도
코코,잊지 말고 기억해줘요. 따뜻하게 안아줘요.
코코,주제가 너무 참신했지
코코,"죽음의 세계를 아름답게 담아내는 절경과, 생과 사와 사랑이 연결되는 노래의 화음으로 어떤 관객이라도 매료될 수 밖에 없다!"
코코,"일견 전통가치의 부조리함을 나타내는듯 하였지만, 결국 그 이면에 가족과 전통이라는 오래된 가치의 중요성을 잘 나타냈다. 동시에 죽음 이후 세계의 색다른 묘사를 통해 누군가에게..."
코코,"영화의 주인공은 ""미구엘""이지만, 정작 제목은 ""코코""이다. 이는 이 영화가 소년의 성장극을 중요하다는 것이 아님을 보여준다. 결국, 소년의 성장이 이루어지는 죽은자들의 세계로 가..."
코코,"<코코>, 세상에서 가장 따뜻한 한 마디 “기억해줘” 2018.01.22., CGV 대전 가오 말이 필요 없다. 멕시코와 멕시코의 전통 명절 죽은 자의 날을 소재로 이렇게 따뜻..."
코코,어떤 꿈은 기억 안에서만 자란다. 다만 그 기억이 무엇에 관한 것이냐에 따라서 꿈의 양상은 달라지기도 한다. '미구엘'은 뮤지션이 되고 싶어 하지만 가족들은 신발 장인이 되라며 '...
코코,주인공 꼬마가 사후세계로 가서 자신의 꿈을 이루고 가족들과도 같이 화합한다는 <코코>는 내용만 놓고 본다면 지브리의 재패니메이션이 떠오른다. 그렇지만 <코코>는 세계 최고의 애니메...
코코,"인사이드아웃 이후로 픽사 애니메이션을 보지 못했는데, 이번에 나오는 #코코 는 예고편을 보고 멕시코 특유의 발음과 느낌이 좋아서 개봉일에 맞춰서 봐야지-하고 생각했던 영화다. ..."
코코,"어린이를 타깃으로 한 픽사 애니메이션인 '비행기' 시리즈, '굿 다이노' 등이 호평을 받지 못한 것과 '코코'는 달랐다. 픽사가 디즈니의 품으로 완벽히 들어간 이후, 몇몇 영화는 ..."
코코,내가 좋아하던 그 픽사가 돌아왔다 영화관을 나오면서 드는 생각이 바로 이것 요즘 픽사 영화에 그다지 재미를 못느꼈는데.. 카3같은거.. 이번엔 제대로 재밌게 봤다 아직도 기억에 남...
신비한 동물들과 덤블도어의 비밀,<덤블도어의 비밀> 내용과 형식의 부조화가 초래한 난국
신비한 동물들과 덤블도어의 비밀,갈수록 영화가 형편 없어지고 매력을 잃는건 흔한일이지만 PC를 지향하면서 동양인은 은연중 장식품에 들러리화하는 그들의 행태에 역겨움이 느껴진다.
신비한 동물들과 덤블도어의 비밀,중심 없이 이야기 속 이야기만 생성하니 주객전도 현상을 바로잡긴 너무 늦었다.
신비한 동물들과 덤블도어의 비밀,자멸하는 작가
신비한 동물들과 덤블도어의 비밀,2편보다 신비한 동물들도 많이 나오고 스토리도 낫다 그치만 덤블도어와 그린델왈드 스토리보다 뉴트를 그리워했던 사람들이라면 실망할듯..
신비한 동물들과 덤블도어의 비밀,시리즈의 유산을 허무하게 내다버리는 게으른 프리퀄.
신비한 동물들과 덤블도어의 비밀,왜 갈수록 이상해지는 걸까
신비한 동물들과 덤블도어의 비밀,재밌는 시리즈임.
신비한 동물들과 덤블도어의 비밀,제목의 어두와 어미가 스토리와 전부 무관하다
신비한 동물들과 덤블도어의 비밀,머릿속에 아이디어는 많은데 설명을 조리있게 못하는 내 모습을 보는 것 같네...
신비한 동물들과 덤블도어의 비밀,신비한 동물사전 시리즈를 좋아하는데도...
신비한 동물들과 덤블도어의 비밀,동물들 위주로 가는게 좋은데
신비한 동물들과 덤블도어의 비밀,공든 탑 제 손으로 부수기
신비한 동물들과 덤블도어의 비밀,신비한 동물들을 인질로 삼은 중년 간지남들의 정열적인 비밀...
신비한 동물들과 덤블도어의 비밀,명성에 도취된 유명의 말로
신비한 동물들과 덤블도어의 비밀,니가그린 기린그림은 치명적 지루한마법
신비한 동물들과 덤블도어의 비밀,흥미롭지 못한 세계관과 기억에 남지 않는 이야기
신비한 동물들과 덤블도어의 비밀,롤링의 필력은 소설에 국한되었어야.
신비한 동물들과 덤블도어의 비밀,지루했음... 매우 아쉬움
