movie_title,review
로봇 드림,만나기는 한나절이었지만 잊기에는 평생도 모자랐다.
로봇 드림,로봇 드림
로봇 드림,"<로봇 드림>은 성숙한 사랑에 관한 이야기다. 꼭 영원한 것만이 사랑은 아니다. 그가 그립겠지만, 결코 잊을 수 없을지도 모르지만 나는 나대로, 그는 그대로 새 사람과 행복할 거다"
로봇 드림,대사 하나 없이 개와 로봇이 이렇게 사람 마음을 들었다놨다 하다니...
로봇 드림,'첫만남' 과 '재회'의 정석
로봇 드림,난 왜 스토리에 전혀 공감이 되지 않지..
로봇 드림,"비록 각자의 삶을 살게 되었지만 우리의 추억은 영원하기를,"
로봇 드림,눈물 광광이래서 휴지 들고 들어갔는데... 뽀송...
로봇 드림,"전체적으로 무난하게 흘러가고, 결말에서는 시원함을 주진 않습니다. 대사 없는 애니메이션 영화라는 점이 신선했습니다."
로봇 드림,"말하지 않아도 "" Do you remember?""🤖💙🐶"
로봇 드림,현재를 깨트리지 않는 것 역시 과거를 존중하는 방법
로봇 드림,"내 마음을 자유자재로 가지고 노는, 당신은 천재적인 마술사!"
로봇 드림,끝나버린 인연이라고 결코 헛된 기억이 아니라는 방증. 그것이 추억이다.
로봇 드림,서로에게 최선을 다했기에 현재의 우리의 관계와 상관없이 과거의 우리의 관계와 추억들은 여전히 행복하고 아름답다.
로봇 드림,관계에서의 만남과 이별
로봇 드림,"지금은 옆에 없지만 어떤 노래에 맞춰 나와 같은 춤을, 다른 곳에서 출 사람... 누구에게나 그런 존재가 있기에 이 영화가 만들어진 것..."
로봇 드림,너는 나의 무지개였어
로봇 드림,단지 나는 도그와 로봇이 행복했으면 좋겠다.
로봇 드림,로봇이 꿈을 꾼다. 로봇은 꿈꾼다. 로봇이라 꿈꾼다. 로봇만 꿈을 꾼다. 이런 엔드 씬일 줄.. 파블로 베르헤르. 2023. 3.0 (대사 없는 100분 장편 애니메이션)
로봇 드림,여러 인연들에 대해 생각해 볼 수 있는 애니메이션
로봇 드림,"진짜 펑펑 울었던 영화. 대사 없이 이런 임팩트를 주기 쉽지않은데, 여운이 가시질 않음..ㅠㅠ"
로봇 드림,귀엽고 따뜻하고 우울하다
로봇 드림,가끔 너와 함께 듣던 노래를 들으며 즐겁게 춤을 춰. 이 노래를 알려준 너에게 고마워하는 마음으로.
로봇 드림,아름다운 뉴욕의 사계절을 음악의 적절한 사용과 애절한 스토리로 숨기고 있지만 결국 내 평생의 반려를 만나기 위해 '구입'했다는 사실을 철저하게 숨긴다.
로봇 드림,네가 사랑을 가르쳐줬는데 왜 너랑 헤어져야돼
로봇 드림,"지나가는 인연과 새로운 인연들, 그럴때마다 잊을 수 없는 추억도 생기지만 상처도 동반된다. 그래도 혼자보단 우리가 낫지 ㅎ"
로봇 드림,사람들이 이래서 환승연애를 보는구나..
로봇 드림,"인연은 흘러갔을지라도 기억해, 우리 곁에 이 사랑이 남아 있다는 걸."
로봇 드림,"꿈의 본질은 낭만으로 현실을 얼마나 채워주냐가 아닌, 우리를 놓아주며 망각되어준 다는 사실."
로봇 드림,"사랑스럽‘개’, (로봇이) 행복을 나눠 드림! 너와 나의 인연 그리고 또 다른 인연. 언제 어디서든지 행복을 바랄‘개’"
로봇 드림,다른 곳에 있어도 우리의 시간은 영원히 기억할거야.
로봇 드림,"서로의 곁에 있을 수 없더라도, 꿈에서만 만날 수 있다고 하더라도."
로봇 드림,미련은 미련 없이 보내줘야.
로봇 드림,"만남이 있으면 헤어짐도 있다 하나, 그리 쉽게 잊혀지지 않는 것이 추억이더라."
로봇 드림,.
로봇 드림,"시간이 지나도, 다른 추억들이 생겨도 마음 한 켠에 항상 남아있는 기억. Do you remember?"
로봇 드림,뒤돌아선 너의 미소가 향할 곳이 있길.
로봇 드림,추억은 지금의 내가 있게 해주었지만 현실에 소환된다면 두렵기 마련.
로봇 드림,추억은 아름답고 현재를 사랑하자
로봇 드림,영원할 것 같은 마음에 수많은 것들이 덧쓰워지면서 그렇게 멀어져도 각자의 자리에서 행복하면 된다
로봇 드림,DO YOU REMEMBER 말하지 않아도 와 닿는 스토리.
로봇 드림,이별 전보다는 이별 후를 조명하며 더욱 사무치게 다가온다.
로봇 드림,좋은 헤어짐
로봇 드림,앜 내 눈물.... 슬픈 건 아닌 거 같은데 눈물이 주루룩 너무 아름다운 스토리
로봇 드림,'september'
로봇 드림,어윈파의 셉템버가 이렇게 슬퍼질 수 있는 노래라곤 아무도 말 안 해줬잖아아아아아아아아아아으아아아아아아
로봇 드림,"모든 인연이 당신을 더 빛나게 만들어 줄 것이라, 이 영화는 말한다."
로봇 드림,설명서를 읽지 않은 도그와 유기?로봇의 지난날을 돌아보며
로봇 드림,대사 하나 없이 가능했다.
로봇 드림,나라는 존재를 만들어준 모든 이에게
혹성탈출: 새로운 시대,기술의 진보도 막을 수 없던 서사의 퇴보🙊
혹성탈출: 새로운 시대,섬뜩하지만 그래서 더 강렬한 리부트.
혹성탈출: 새로운 시대,"3부 잘 끝냈는데 굳이 4부 만들어서 장사하려고 하나? 싶었지만이렇게 만들면 내가 계속 시리즈 봐준다! 이제 기술은 정점에 오른듯하다.표정, 털, 움직임 뭐하나 빠지지 않더라."
혹성탈출: 새로운 시대,노아와 메이는 같은 별을 봤지만 함께 보지는 않았다.
혹성탈출: 새로운 시대,아바타 시리즈보다 혹성탈출 시리즈가 더 좋음
혹성탈출: 새로운 시대,“시저”의 시대는 몇 백년 후 “노아”의 시대로 이어졌다.
혹성탈출: 새로운 시대,혹성탈출 : '메이'즈러너
혹성탈출: 새로운 시대,휴우... 2시 탈출 컬투쇼가 더 재밌을 것 같아요.
혹성탈출: 새로운 시대,하나마나한 얘기에 지난 번에 이미 했던 고민을 더해 주절거리며 결말이 정해진 전쟁으로 힘차게 달려가는 무의미한 스핀오프.
혹성탈출: 새로운 시대,이 소재로 이렇게 재미없게 뽑기조 힘들지않을까
혹성탈출: 새로운 시대,혹성탈출 영화중에 최악이네 재미 드럽게 없어 내가 만들어도 더 재미있게 만들겠다
혹성탈출: 새로운 시대,계승하는 정신과 답습되는 갈등 그리고 새로운 이야기
혹성탈출: 새로운 시대,"""과거의 영광을 찾으려 애쓰다가 결국 진화하지 못한 새로움."" 모든 캐릭터와 세계관 설정, 메세지까지 전작에서 그대로 가져올 거면 도대체 이 영화의 ‘새로움’은 뭔가."
혹성탈출: 새로운 시대,코돌비에서 관람했습니다! 최곱니다
혹성탈출: 새로운 시대,앞으로 노아가 가야할 길이 너무 기대되는 새로운 시리즈 첫작품
혹성탈출: 새로운 시대,슬슬...
혹성탈출: 새로운 시대,"화려함이나 기계적 반복 대신, 부제에 걸맞게 고전적 품위와 깊이를 담아낸, 진정으로 '새로운 시대'를 여는 시리즈의 우아한 서막."
혹성탈출: 새로운 시대,새로운 시대에는 인간과 유인원의 공존이 가능한것인가? 아님 인간의 대반격이 시작되는가? 열쇠는 머나먼 우주에 있다
혹성탈출: 새로운 시대,이거 너무 한 거 아니에요? 인트로라 해도 이건 아니지. 구멍 숭숭 뚫린 극본에 지휘력이 아예 없는 연출이라는 망작의 극명한 사례. 웨스 볼. 2024. 1.5
혹성탈출: 새로운 시대,늘어지는 스토리와 그리워지는 시저
혹성탈출: 새로운 시대,혹성탈출의 기대감은 사라지고 믿음 배신 욕망만있네
혹성탈출: 새로운 시대,내용도 새로울 게 없고 너무 길어서 지루해져 버린
혹성탈출: 새로운 시대,"그래픽은 쩌는데, 그래픽에만 돈 써서 각본을 못샀나봄."
혹성탈출: 새로운 시대,생각보단 괜찮았다
혹성탈출: 새로운 시대,아니 시저 얘기 끝났으면 바로 미래 얘기로 넘어가야지. 원숭이들 중에 어느 파벌이 짱 먹었는지 같은건 관심도 없다고.
혹성탈출: 새로운 시대,ㆍ
혹성탈출: 새로운 시대,전작보다 흥행요소는 적지만 시저의 죽음 이후 새로운 인물들과 유인원의 세계가 어떻게 될지 상상하면서 보는 재미는 있었다. (앞으로 몇편이나 더 나오려고 이렇게 빌드업을 하는지ㄷㄷ)
혹성탈출: 새로운 시대,"모든 사람이 예측 가능할정도로 뻔한 300년 후의 시대, 그럼에도 설득력조차 가지지 않는다."
혹성탈출: 새로운 시대,"카리스마 시저에 이어 에이프머니즘을 지닌 노아의 이야기. 정교한 연출과 역동적인 액션, 따뜻한 스토리로 내내 몰입된다."
혹성탈출: 새로운 시대,혹성탈출:새로운 시대
혹성탈출: 새로운 시대,장대한 시작을 알리는 영화
혹성탈출: 새로운 시대,진화된 기술력으로 재창조한 시리즈의 서막
혹성탈출: 새로운 시대,리부트 3부작을 보지 않은 사람들은 초반 1시간이 지루할 수 있다. 이유는 리부트 3부작을 본 사람만이 유인원 주인공에게 몰입할 수 있기 때문이다.
혹성탈출: 새로운 시대,메이즈 러너의 장점과 스코치 트라이얼과 데스 큐어의 단점이 모두 담겨있다.
혹성탈출: 새로운 시대,새로운 시작을 위한 빌드업
혹성탈출: 새로운 시대,우리 인간이 지금 지구의 지배종이라는 사실에 대해 깊은 고민을 남기는 작품이었다. 과연 우리는 이러한 지위를 계속해서 누려도 되는 걸까?
혹성탈출: 새로운 시대,인간은 왜 노아의 방주에 올라타지 못하였나.
혹성탈출: 새로운 시대,혹성탈출 독수리의 반격
혹성탈출: 새로운 시대,.
혹성탈출: 새로운 시대,적대와 연대. 그리고 공존은 가능한가!
혹성탈출: 새로운 시대,"“It is important to me."" 그의 이름으로부터 진작 예정되었던 ‘대홍수’."
혹성탈출: 새로운 시대,구원자 이후 새로운 시대를 기대하게 만드는 젊은 지도자의 탄생
혹성탈출: 새로운 시대,내가 제일 좋아하는 시리즈. 3부작이 완벽했기에 우려도 있었지만 이런 계승이라면 더 나와도 좋다.
혹성탈출: 새로운 시대,적어도 시리즈 부흥의 가교 역할은 해낸 범작.
혹성탈출: 새로운 시대,허허...기대하고 본 나의 잘못인가. 스토리가 참.....
혹성탈출: 새로운 시대,협소한 세계관. 침팬치 그래픽을 걷어내면 하나마나한 이야기로 만든 시시한 B급 영화다.
혹성탈출: 새로운 시대,CG는 좋다. 하지만 영화를 보는 이유가 cg감상은 아니지 않을까..?
혹성탈출: 새로운 시대,시저라는 큰 산을 다시 숭고히 세운다.
혹성탈출: 새로운 시대,끝난 줄 알았던 서사시에 흥미로운 시작이 있었음을.
혹성탈출: 새로운 시대,?
보이스,역시 1편이 최고지
보이스,시즌모두재밌게 봤던... 인생드라마
보이스,다른 시리즈는 스타일이 아니라 못 봤지만 이건 재미있게 봤어요
보이스,"역시 1편이 최고, 캐릭터, 전개 모두 최고의 시즌"
보이스,보이스 시리즈 중 역시 최고는 1편이라고 생각한다. 매화 볼 때마다 너무 재밌고 심장이 터지는 듯한 느낌을 받았다.
보이스,인생작..너무 재밌게 잘 봤던 드라마! 2 3 4시즌들도 꽤 재밌었던ㅜ
보이스,시리즈3까지다봄
보이스,와 1화부터 눈물 콸콸입니다 자신의 아내를 죽인 살인범을 직접 잡는다고 나설 때 제가 다 말리고 싶옸습니다ㅜㅜ 너무 눈물이 났어요
보이스,.
보이스,김재욱 연기 👍
보이스,역시 미친개는 무진혁.
보이스,시즌1은 레전드다
보이스,제일재밌게본드라마👍
보이스,목소리에서 다양한 정보를 얻는 주인공. 우리가 쉽게 넘겨버리는 사소한 정보들을 속속들이 찾아낸다. 우리에게 약자와 소수의 목소리에 조명해야 한다는 커다란 의미를 내포한 드라마.
보이스,"드라마적 요소와 현실에 일어날법한 사건, 사고가 더해져서 재밌게 봄."
보이스,티비에 장혁 연기 맘에 들어서 더 보고 싶었는데 다른 시즌보다 1시즌 더 재밌었다.
보이스,크리미널 마인드를 한국판으로 풀어내면 이런느낌이 아닐까 싶다 주인공들의 연기 쪼가 심해서 호불호가 갈릴듯함 그래도 전 시즌 통틀어 시즌1이 레전드 모태구 캐릭터가 너무나 매력적임
보이스,경찰들이 죄다 초딩인가... 중딩애들도 이렇게 말싸움안하겠다. 골든타임 컨셉때문에 작중 시간이 말도안되게 천천히 흘러감. 보이스에 집중하려다보니 전개가 너무 작위적이다
보이스,장혁에서 추노가 지워지는건언제쯤일까 소머즈 설정도 좀 그래
보이스,치밀한듯 허술해 많이....
보이스,5화까지 보고 포기. 태클을 걸지 않고는 볼 수가 없었다.
보이스,범인이 아주 매력적이였지
보이스,재밌네
보이스,보이스 내 인생드라마
보이스,보이스 시즌 중 내 최애 팀원으로 구성된 시즌 잘 만든 추리물 소리만으로 방향감까지 알 수 있다는 게 자꾸 거슬렸지만 굽히지 않는 신념을 가진 캐릭터들의 모임은 아주 내 취향
해리 포터와 마법사의 돌,8과 1/2 정거장 내기준 최고의 판타지물이다
해리 포터와 마법사의 돌,해리포터 시리즈와 동시대에 산 게 얼마나 큰 행운인지
해리 포터와 마법사의 돌,판타지 영화의 정석
해리 포터와 마법사의 돌,나에게 꿈을 하나 더 심어 준 영화
해리 포터와 마법사의 돌,처음 볼때의 그 충격을 잊을 수 없어요
해리 포터와 마법사의 돌,진지하게난내가왜머글인지모르겠다 나빨리데리고가라호그와트직원들아 내가론해리보다마법주문많이아는거같은데
해리 포터와 마법사의 돌,"해리포터와 존, 헤르미온느의 귀여운 시절을 볼 수 있는 영화."
해리 포터와 마법사의 돌,해리포터는 판타지계의 top
해리 포터와 마법사의 돌,저는 크리스마스 때 나홀로집에가 아닌 담요를 덮고 귤을 먹으며 항상 해리포터를 정주행해요 여러분들도 그러신가요?! 매년 해리포터로 따뜻한 성탄절 보냅시다💓
해리 포터와 마법사의 돌,전설의 시작
해리 포터와 마법사의 돌,신동사2 그린델왈드의 범죄 개봉 기념 재개봉 4DX로 감상. 나이 서른이 넘어도 교복 입은 여고생 감성으로 돌려놓는 해리의 마법. 이게 바로 마법사의 돌이 가진 불로장생 효과가 ...
해리 포터와 마법사의 돌,내 어린시절을 함께한 영화. 주인공들과 같이 자라며 판타지 세계로 가는 경험은 잊을 수 없었다
