movie_title,review
후궁: 제왕의 첩,스토리는 안남고 배우들만 보인 영화
후궁: 제왕의 첩,딱히... 할말이... 음....여주가 이뻤다???
후궁: 제왕의 첩,조여정이 아니라 김동욱의 영화. 그리고 야한 영화가 아니라 모자관계에 대한 영화다.
후궁: 제왕의 첩,조여정 배우의 19금 연기의 최절정기에 나온 영화 사극을 빙자한 19금 사이코 임금의 스토리는 이제그만하자 옛날엔 진짜 임금이 그런 놈이 있었을듯해
후궁: 제왕의 첩,노출씬 말곤 기억에 남는게 없다
후궁: 제왕의 첩,하악 빼곤 기억도안남
후궁: 제왕의 첩,..?
후궁: 제왕의 첩,............
후궁: 제왕의 첩,참으로 힘들도다..
후궁: 제왕의 첩,작품성이 다소 떨어졌다. 대부분의 사람들은 베드신 외 기억하지 못한다
후궁: 제왕의 첩,애초에 관전포인트는 조여정 말곤 없었다.
후궁: 제왕의 첩,캐릭터나 스토리 전부 빈약하며 다르지만 비슷한 소재를 다루고있는 <간신>이 더 낫다
후궁: 제왕의 첩,그녀의 파격신 최고
후궁: 제왕의 첩,조여정이 이뻐서 반개 더줬다.
후궁: 제왕의 첩,날로 먹는 이야기와 한결 같이 빗나가는 스코어
후궁: 제왕의 첩,마케팅에서 에로적 요소보단 궁궐내에서의 암투를 강조했다면 더 좋았을텐데... 조여정이 여러모로 돋보이는 영화.
후궁: 제왕의 첩,권력의 중심에서 욕망의 한가운데로 파고들다.
후궁: 제왕의 첩,결말만 봐고 스토리거 이해되는 여자
후궁: 제왕의 첩,내용은 괜찮은 편이었는데... 방자전 이후의 조여정의 베드씬과 노출씬이 너무 부각되고 있는 것 같다..   어쨌든... 권력에 대한 탐욕적인 모습은 잘 묘사한 듯...
후궁: 제왕의 첩,"이 감독의 19금 영화는 다 볼만하다고 그러던데 어느정도 일리가 있는것 같다. 물고 물리는 치정, 스릴러에 재능이 있는듯"
후궁: 제왕의 첩,이런류
후궁: 제왕의 첩,19금씬에 가려져 내용을 못 볼 수 있는데 내용만 봐서는 정말 슬픈 영화라고 생각한다. 세 배우 모두 열연한게 느껴져서 재밌게 보았다. 마지막 씬이 제일 기억에 남는다
후궁: 제왕의 첩,이 영화는 홍보를 잘못함
후궁: 제왕의 첩,밀도없이 연출로 채우다.
후궁: 제왕의 첩,무언가 서로 따로 놀고 있다.
후궁: 제왕의 첩,노출이 다가 아니지만 결국 남는 것은...
후궁: 제왕의 첩,"자극적인 조미료가 너무도 많아, 오히려 좋은재료의 민낯마저 가리고야만다. 폭력과 선정을 가득채워내고, 말초를 자극하는 이야깃거리만 내세운 채 궁정의 암투나, 차가운 분위기에 대한 ..."
후궁: 제왕의 첩,모든 사극드라마를 끌어모아 만든 극장판 막장영화 같다.
후궁: 제왕의 첩,후궁 : 제왕의 첩
