movie_title,review
밀양,"구원하고 용서해준다는 거, 날 위한다는 거. 다 거짓말이야 거짓말이야 거짓말이야."
밀양,"많은 지면을 통해서 떠들썩한 <밀양>이다. 칸느영화제에 출품된 이 영화는 어제 칸에서 언론 시사가 있었고, 분위기도 좋은 걸로 봐서는 무슨 상이라도 하나 탈것 같은 분위기다. 나 ..."
밀양,인생작 중 한편. 전도연은 그냥 미쳤다.
밀양,"여태 본 면회 장면 중, 제일 잔인한 면회"
밀양,.
밀양,신애의 행적
밀양,박하사탕보다는 각본 상의 난해함
밀양,"""난 너한테 안 져. 절대 안 져."" 다 ""거짓말이야""라며 바들바들 이겨보려했지만 신애는 그냥 밀양 땅 아래 작은 지렁이일 뿐. 200913"
밀양,길어진 머리카락만큼 잘라낸다.
밀양,마당에 따뜻하게 내리쬐는 햇빛 한점이 얼마나 아름다운지 느끼게 해주는 영화
밀양,누가 누굴 용서하고 구원하는가. 내가 용서하지 않았는데
밀양,최고의 개독 퇴치 영화
밀양,믿음에 배반당한 그녀가 하느님에게 건네는 저항의 메시지. 그것은 참으로도 애틋하며 섬뜩하다.
밀양,왜 하나님은 그녀보다 먼저 그를 용서하였는가
밀양,우리나라 목사님들께 꼭 권하고 싶은 영화
밀양,무작정 용서를 하는 것이 과연 옳은 방법일까.
밀양,"불온한 용서와 불가능한 구원, 그럼에도 내리쬐는 햇볕"
밀양,용서라는 이름의 폭력
밀양,"이 공간 속에 인간보다 한참 더 큰 존재가 있어서 세상의 모든 죄를 사하고 정말로 그것들이 섬멸한다면, 우리는 기꺼이 그를 신이라 부르고 섬길 수 있을까?"
밀양,그릇된 믿음의 방향은 어느 곳으로 향하는가.
밀양,'용서'에 대한 뼈저리도록 가슴 아픈 고찰.
밀양,제대로 후벼판다
밀양,진짜 면회 장면 지옥같다.
밀양,인간을 구원하는건 가식적인 믿음보다 한 사람이 주는 사랑
밀양,용서와 구원은 누구에게나 해당하는 것인가? 그러면서 동시에 기억나는 거짓말이야~ 거짓말이야~
밀양,대한민국의 <다우트>. 한국 영화사에서 첫 손가락에 꼽혀 마땅할 명연에 그저 감탄할 뿐.
밀양,따스한 햇살은 도처에 널렸으나 그녀의 것은 아니었다.
밀양,"우리는 예수일까, 위선자일까?"
밀양,‘전도연’의 빛나는 연기 옆 ‘송강호’의 뒷받침.
밀양,수직의 용서와 수평의 구원.
밀양,송강호 전도연이 스크린을 가득채운 영화 좀 지겹고 느린 전개와 긴 러닝타임이지만 감수할만큼 대단한 영화
밀양,"대전제(하나님께 용서를 받는다면 나는 죄로부터 자유하다)부터 틀려서 길었던 전개, 핵심이 되는 내용, 그 후의 일이 모두 개연성이 없다."
밀양,비밀스러운 햇볕에 몸이 익을 때쯤 사랑이란 무엇인지 조금 알 것 같다.
밀양,"잘 보이지 않아요, 모든 웅크린 인간에게는요 ‐------‐---------- 죽고싶은 명백한 이유, 살아야 하는 은밀한 이유 -김혜리 평론가"
밀양,전도연 진짜 앳되고... 연기 미쳤다 이성민 오만석 등 조연
밀양,전도연.송강호의 두번은 없을 캐미
밀양,"종교로도 해결되지 않는 인간의 어둡고 깊은 심리, 결국 의지 할 곳은 옆에 있는 사람뿐."
밀양,누가 용서하고 구원할 수 있을까.
밀양,이창동 아저씨의 정점
밀양,"Hello Sunshine, Come in to My Life"
밀양,겁나 답답하고 불쾌하다. 주인공의 주변 사람들 모두 줘패고 싶을만큼 짜증도 나는데 계속 봐지는 영화 눈을 뗄 수가 없다
밀양,용서는 누가 하고 누가 받는 건가?
밀양,'남'이란 존재는 내 고통에 얼마나 공감을 해줄수 있겠는가 '구원'이란 것은 진정 무엇이란 말인가 이 두개의 주제가 탁월하게 조응하며 묵직한 질문들을 던진다
밀양,네가 뭔데 용서하고 구원받았냐
밀양,무겁게 다가오는 옆집이야기
