movie_title,review
타짜,유쾌하게 웃으며 보았던 영화~
타짜,한국사람 두명만 모이면 타짜 상황극 가능 ㅋㅋ
타짜,진짜 다시봐도 명작인 영화 적절한bgm도 너무 좋다!
타짜,"멋드러진 캐릭터, 감각적인 스타일, 구미가 땡겨지는 스토리.. 이 영화는 참 칭찬할 게 많다. 장르영화로서는 극대화된 재미를 보장하면서, 러닝타임을 가득하게 채워놨고, 배우들의 연..."
타짜,이거 개쩌는 영화구나
타짜,첫 장면을 보면 다음 장면이 아른거려 계속 보게 된다. 단 하나의 흠이라면 영화라는 제약이다.
타짜,<범죄의 재구성>으로 예열을 마친 뒤 탄생한 최동훈 감독의 최고작. 원작에 비해 깊이가 떨어지고 클라이맥스 배분이 온전히 되지 못해 아쉽다는 이야기들도 있지만 맛깔나는 대사와 손을...
타짜,"찰떡 같은 대사 죽이는 오락성, 다시 봐도 재밌어"
타짜,각자의 캐릭터들이 모두 색깔이 있다. 재밌었다.
타짜,최동훈은 '꾼'이다.
타짜,맛깔나는 대사들의 대잔치
타짜,"배우, 연출, 연기 모든것이 완벽했던...."
타짜,언제봐도 끝까지 보게되는 명작
타짜,거침없는 입담으로 관객을 사로잡는다
타짜,"재즈 선율이 흐르듯 부드러운 손놀림, 입놀림, 카메라 놀림에 속절없이 눈과 귀를 빼앗긴다."
타짜,내 인생영화
타짜,이걸 넘을 시리즈는 없다
타짜,어떤 장르로 봐도 손색없다 최고의 누아르
타짜,갈때까지도 예술로 가는구만.
타짜,양가적 소재인 도박이란 소재를 대중화시킨 장본인.
타짜,매력 있는 캐릭터성과 그걸 맛깔나게 살리는 배우들의 뛰어난 연기
타짜,"한국 오락 영화의 정점, 모든 장면이 명장면으로 가득 채워져있다"
타짜,쉴 틈 없이 몰아치는 명대사의 향연들
타짜,꼭 봐야하는 드라마임. 고니는 인생캐릭터
타짜,만화책을 읽는 듯한 느낌. 어디부터 펴서 봐도 결말까지 재미있다.
타짜,크~ 대사가 어찌 이리 맛깔날꼬
타짜,아 진짜 재밌음 반전도 있고 과하지도 않고 개 야무진 영화
타짜,다시봐도 띵작 착착 패 섞는 소리와 함께나오는 브금은 듣기만해도 영상 자동재생됨
타짜,계속 생각나는 영화. 싸늘하게 꽂힌 영화
타짜,오늘도 봤다
타짜,"최고의 무협물, 타짜"
타짜,버릴 장면이 있나? 너무 더럽고 퇴폐적이고 비교육적이지만 그래도 재밌고 기억에 남는 영화.
타짜,대사 하나하나가 장땡이다
타짜,언제 봐도 재미있는
타짜,타짜를 아냐구요? 내가 아는 한국 영화 중에 최고였어요. 세월이 흘러도 빛이 그윽한 멋들어진 영화 (재관람) 210920
타짜,오락성과 대중성의 절묘한 배합.
타짜,제일 좋아하는 한국 3대 작품중 하나
타짜,"맛깔나는 대사, 기가막힌 연출. 최동훈 표 오락 의외의 1승."
타짜,중간에 좀 늘어지지만 재미는 있다
타짜,최동훈이 만드는 뽕짝은 역시 최고. 왜 이 때로 안돌아와요?
타짜,영화 타짜는 타짜다.
타짜,"배우,스토리,대사 모두가 완벽한 영화 봐도 또 봐도 재미있다"
타짜,한국 냄새 물씬 풍기는 충무로 케이퍼 영화의 최고봉.
타짜,버릴장면이 없는 최고의 오락영화
타짜,모든 대사들이 명대사.
타짜,명작은 언제 봐도 재밌다👍
타짜,모든 부분이 명장면이고 보면 알 것
타짜,매력적인 캐릭터와 대사로 빠져들게 만든다
타짜,어떤 의미에서든 그 파급력이 어마어마한 역대급 한국영화
타짜,누구나 인정하는 한국영화의 한 획을 그은 수작
별들에게 물어봐,드라마계에선 새로운 장르라 일단 기대하면서 시작해봅니다
별들에게 물어봐,작가와 연출 배우가 전작의 의리로 민난것 같은데 우주를 소재로 너무 잘못된 선택을 한 게 아닐까 크게 후회할것이다
별들에게 물어봐,신선하긴한데ㅎㅎ 이제 3회 4회는 터트려줘야 될듯
별들에게 물어봐,대사나 연출이 산만함. 다만 우주 관련 씬은 그럴싸했음.
별들에게 물어봐,시간이 아깝다
별들에게 물어봐,기대됩니다
별들에게 물어봐,남주에 비해 여주가 유난히 나이들어 보여서 몰입이 깨진다
별들에게 물어봐,공효진 배우의 드라마 흥행불패 신화가 깨질수도...
별들에게 물어봐,현재까지는 너무 과한 기대를 했다고 생각이 드는 시점이다.
별들에게 물어봐,올굿! 어떤 사람들은 자연스러움을 산만함으로 혼동하는 경우가 있는듯 하다. 그 자연스러움에 늘 한표... 소재 연출 촬영 다 새롭다. 우주 시트콤이 가능한거였구나...
별들에게 물어봐,재미 있어요 앞으로~정주행하고 봐야 겠어요 올만에 본방사수 해볼려고요 😆
별들에게 물어봐,40대 늙달이들의 우주로맨스라니. 에휴
별들에게 물어봐,쿨해보이고 싶어서 무리수 농담 던지는 부장님같은 드라마
별들에게 물어봐,1화 초반부터 스토리 이상한데 싶었는데 점점 이상함 공감안됨
별들에게 물어봐,솔직히...1 2회는 어찌어찌 어? 어~~이럼서 봤는데. 3회부터 놨어요...ㅠㅠ
별들에게 물어봐,신선하긴 한데 딱히 재미는 없는…
별들에게 물어봐,"우주가 배경이면 뭘 하나, 눈쌀찌푸려지는 대사들이 너무 많은데."
별들에게 물어봐,스토리 이게 실화임? 2화 중간보다 일단 포기
별들에게 물어봐,500억에 이배우들 가지고 찍은 공상과학 시트콤… 왜 .. 도대체 왜..
별들에게 물어봐,애매한 망드가 아니라 그냥 망드임 배우들 아니었으면 안봤을 드라마
