movie_title,review
그레이의 50가지 그림자,그레이 씨는 정신을 좀 차리시길 바랍니다.
그레이의 50가지 그림자,주옥같은 ost만 남기고 그림자 속으로 사라졌다.
그레이의 50가지 그림자,SM인지 SF인지.
그레이의 50가지 그림자,첫 장면을 보는 순간 엔딩까지 맞춰버린 영화. 영화의 질이 흥행과는 관계 없다는 것을 다시 이 영화가 내게 일깨워줬다.
그레이의 50가지 그림자,어필만가득해
그레이의 50가지 그림자,개인의 성적 취향은 존중해 줘야지.
그레이의 50가지 그림자,소설로도 유명한 <그레이의 50가지 그림자>. 이렇게 멋진 남성과 아름다운 여성이 만나는 이야기인데 이렇게 섹시하지 않게 만들기도 어려울 거 같다.
그레이의 50가지 그림자,그다지 선정적이지도 않고 유치하고 앞뒤 안맞는 귀여니 연애소설같다 비웃었다. 근데 왜 나는 아랫입술을 깨물며 끝까지 집중한거지? 2014년
그레이의 50가지 그림자,난 둘의 몸의대화 외 생각나는게 없다.
그레이의 50가지 그림자,싫어
그레이의 50가지 그림자,ost만 남기고 갔다
그레이의 50가지 그림자,으이구.. 치명적인 척 좀 그만해요 그레이씨
그레이의 50가지 그림자,.
그레이의 50가지 그림자,일단 트와일라잇 팬픽에서 시작했다는거에서 쓰레기.
그레이의 50가지 그림자,8~90년 니뽕의 로망뽀르노 상위호환 ?
그레이의 50가지 그림자,그냥 볼만했어요.
그레이의 50가지 그림자,그레이가 그저 그래요. OST는 매우 좋아요.
그레이의 50가지 그림자,..?
그레이의 50가지 그림자,새삼 영화 한 편을 보는 일이 얼마나 힘든가를 느낄 수 있다.
그레이의 50가지 그림자,하기 싫으면 헤어지면 될 것을.
그레이의 50가지 그림자,막장드라마와 중2병 소녀 팬픽의 헐리우드 성인물화 이해도 못하겠고 하고싶지도 않고 그렇다고 수위가 엄청 높은 것도 아니고 오.. 좀 뭔가... 오.. 오... 오.......? 끝
그레이의 50가지 그림자,뭐 회색처럼 이도저도 아니긴하네
그레이의 50가지 그림자,이 영화는 무엇을 말하고 싶은건가
그레이의 50가지 그림자,"직접적으로 섹스판타지를 드러내는 것을 통해 섹슈얼한 영화를 만들려는 건 알겠지만, 그뿐입니다. 그래도 소재 덕에 영화 이름은 많이 알렸네요."
그레이의 50가지 그림자,감정을 빼던가 플레이를 빼던가
그레이의 50가지 그림자,내 2시간을 뺏어간게 짜증나는 영화
그레이의 50가지 그림자,그레이의 50가지 그림자
그레이의 50가지 그림자,끝내주는 사운드트랙 명반. 그게 전부
그레이의 50가지 그림자,이런 성적취향 두번 다시 보고 싶지 않다.
그레이의 50가지 그림자,악평이 많아 큰기대를 안하고 봤는데 생각보다 나쁘지 않았다. 타코다 존슨때문인가..
그레이의 50가지 그림자,정말 신기하단 말이야.... 이런 영화를 만들 용기가 있다니.
그레이의 50가지 그림자,뭘 보여주려고 하는건지 모르겠음
그레이의 50가지 그림자,"영화도 못 되었고, 음란물조차 못 되었다."
그레이의 50가지 그림자,아예 로맨스로 가던가 변태성욕 판타지로 가던가 선택했었어야 했다 이도저도 아닌 느낌의 배드씬만 왕창 집어넣음
그레이의 50가지 그림자,결국 보고 말았네
그레이의 50가지 그림자,뇌색적이지만 끌리진 않는
그레이의 50가지 그림자,여성의 판자티라는 것이 이런 것인가?
그레이의 50가지 그림자,ㅇㅁㅇ?????????????? 저세상각본
그레이의 50가지 그림자,자극적인 장면들로 꾸며진 값비싼 성인물.
그레이의 50가지 그림자,"감독은 관객을 벌주고 있다. 근데 그 벌이 정말 시시하다. 영화를 못만드는 것도, SM을 모욕하는 것도 정도껏이다."
그레이의 50가지 그림자,구간 탐색마저 사치스럽다.
그레이의 50가지 그림자,이게 뭐람
그레이의 50가지 그림자,멍청하고 또 멍청하다.
그레이의 50가지 그림자,결말이 최악이야! SM물품은 많지만 제대로 사용한건 대체 뭐얏 2022.03.16 넷플릭스 관람
그레이의 50가지 그림자,오글거림
그레이의 50가지 그림자,보고 몇개 해보이 여친이 좋아하긴 하더라
그레이의 50가지 그림자,80년대 나왔으면 비디오로 흥행 했을 법한
그레이의 50가지 그림자,소설에서 그쳤어야 했다
그레이의 50가지 그림자,이걸 볼 바에야 차라리 야동을 봐라
그레이의 50가지 그림자,어떤 쪽의 쾌감도 없어 나오는 50번의 한숨
파친코 시즌 1,대단히 작정한 드라마
파친코 시즌 1,진짜는 마지막에 나온다. 훌륭한 드라마라고 생각했는데 엔딩의 인터뷰가 더 강렬했다.
파친코 시즌 1,역사를 잊은 민족에게 미래는 없다!
파친코 시즌 1,시대를 견뎌낸 우리 할머니
파친코 시즌 1,대를 이어 전해지는 것은 단단한 마음이다. 생존하는 것 자체가 의미있음을 느끼게 하는 드라마. 살아남는 것조차 사치였던 시절의 이야기를 생생하게 만날 수 있다.
파친코 시즌 1,자극적이지 않게 풀어낸 한국 일본 이야기 허구도 없고 거짓도 없고 억지도 없는 내가 들었던 진짜 우리 할아버지 할머니 이야기
파친코 시즌 1,가족에 대한 이야기가 감동적이고 좋았습니다 한 시즌을 하루만에 볼정도로 몰입도 역시 좋았습니다 시즌2도 기대가 됩니다
파친코 시즌 1,"애플, 고마워!!"
파친코 시즌 1,-
파친코 시즌 1,역사를 잊은 민족에게 미래는 없다. 일제강점기 배경의 드라마는 항상 보다 보면 짜증나거나 기분이 좋지는 않다. 다시 이런 역사는 되풀이되면 안된다. 그리고 시즌2 가 기대된다.
파친코 시즌 1,과연 대단한 작품이었다!! 특히 시공간을 수시로 넘나드는데 그때마다의 편집점이 되는 씬들의 연결이 예술이라 관객들의 감상을 오히려 더 돕는 훌륭한 연출이 몹시 인상적
파친코 시즌 1,"어색한 연기도 의미없이 겉멋만 든 연출도 거슬렸고, 질질 끌면서 난잡하게 이야기를 늘어놓은 주제에 전체적으로 기승전결 없이 다음 시즌이나 기대하라는 식이라 황당했다"
파친코 시즌 1,평소 그져 옛날에 일어난거라고 생각했던 일들. 우리에게 무슨일들이 있었고 어떻게 지켜왔는지 다시 생각하게 만들어준다. 마스터피스
파친코 시즌 1,"멸시와 조롱, 핍박의 역사를 살아간 우리들 피에 들끓는 한을."
파친코 시즌 1,살아지는 삼을 견뎌 살아가는 삶의 질곡.
파친코 시즌 1,실화바탕은 아니지만 더욱 실화같이 우리 현대사의 한 단면을 보여준다.
파친코 시즌 1,와우!!!
파친코 시즌 1,혼란과 위험이 도사리는 환경 속에서 정체성과 뿌리를 잊지 않고 살아가는 삶이란
파친코 시즌 1,우리 땅에서 태어난 소녀가 남의 땅에서 할매가 되어버린 세월 견뎌냈던 그 세월이 어찌 지겨울 수 있으랴
파친코 시즌 1,"그 시대, 그들의 그 이야기를 다루는 또다른 같은 방법의 지루함"
파친코 시즌 1,"일제강점기 시대, 존재했으나 기록되지 않았던 사람의 이야기. 디아스포라"
파친코 시즌 1,소설과는 다른 매력이 있다
파친코 시즌 1,"드라마를 많이 보는 사람들 한테는 다소 뻔한 전개일 수도. 하지만 깊이있는 내용과 연출, 배우들의 연기를 보고 있으면 소설 '파친코'에서 느끼지 못한 감정을 느낄 수 있다."
파친코 시즌 1,시대물에서 보기힘든 영상미는 시선을사로잡기엔 아주좋았다 담담하게 풀어나가는 그시절의 현실들에 마음이 미어져왔다.
파친코 시즌 1,2022 newest Masterpiece!
파친코 시즌 1,"한국계 미국인들이 써나가는 그 시절 선조들, 선자의 이야기"
파친코 시즌 1,대작의 시작
파친코 시즌 1,과거와 현재는 상통한다. 현재씬과 과거씬이 플래시백과 오버랩을 반복하며 번갈아 가면서 플롯을 진행시키는데 전혀 끊기지 않고 부드럽게 이어진다. 토지의 현대판 느낌이었다.
파친코 시즌 1,오프닝부터 미장센도 상당히 신경을 쓴 작품. 역사적 사건들의 서사 역시 훌륭
파친코 시즌 1,소설 먼저 읽고 영화로 봤습니다. 생각보다 끈질기고 몸으로 받아들여지는 체감이 높았습니다. 그 느낌으로 그 당시 영화가 더 끌리는 느낌의 드라마 입니다. 하나의 작품이에요!
파친코 시즌 1,이토록 자세히 이 시기 이사람들의 대해 다룬 드라마가 있었나. 미국에서 만든 우리나라의 이야기
파친코 시즌 1,여자 주인공과 그 엄마 두 배우의 연기는 정말 미쳤다.
파친코 시즌 1,어느 역사 속 어느 민족. 그리고 어느 가족. 고작 별 다섯개 밖에 줄 수 없다는 사실이 아쉬울 뿐
파친코 시즌 1,선자가 살아남은 이야기 좀 더 보고 싶다.
파친코 시즌 1,"시대와 운명의 거센 조류 앞에 개인은 무력하며 때론 그저 감내해야 할 따름이지만, 그럼에도 선택의 여지 역시 존재하는 게 삶이라고, 작가는 말한다. 시즌2가 기다려지는 작품."
파친코 시즌 1,.
파친코 시즌 1,"어쩌면 삼국,고려, 조선의 역사보다 한국의 근현대사에 대한 관심이 더 필요하다."
파친코 시즌 1,"벅차오름,아련함,대견함,위대함,어쩔 줄 모르겠는,감사함,옛 시대의 정취,단단함,끗꿋함,생경함,낯섦,외로움,절망,부정하고픈,절실함,고결함,아름다움,강인함 등 여러 감정이 휘몰아치는"
파친코 시즌 1,인생은 파친코처럼 어리석은 게임이 아니다.그러나누구보다 무엇보다 치열하게 살았지만.삶의결과는 묘하게 닮아있어 ...더없이 처연하고 허무하다 아직도먹먹하게 울리는..뱃놀이 ..가잔다
파친코 시즌 1,"역사에 기록되지 않는, 고난과 역경을 이겨내 온 삶에 대한 드라마"
파친코 시즌 1,"바람을 타고 날아가는 민들레 홑씨처럼, 훨훨."
파친코 시즌 1,김민하가 연기한 선자는 진짜 선자같다
파친코 시즌 1,여러 세대에 걸친 사연들이 각자의 시공간으로부터 벗어나 병렬되는 자리로부터 우리 공동체의 기억과 역사가 비범하고 특별하게 번져나간다.
파친코 시즌 1,내가 알고 있던 것이 전부가 아니라고 생각했다.
파친코 시즌 1,재미없어요. 2023. 1. 17. ~ 2023. 1. 23.
파친코 시즌 1,"헐리우드에서 이렇게 완벽한 고증으로 일제강점기와, 한국과 일본의 관계를 그린 드라마가 나오다니. 보는 내내 슬프고 먹먹하다."
파친코 시즌 1,한국인이 외국에서 밥 찾는건 다 이유가 있다
파친코 시즌 1,"김민하의 섬세한 연기는 정말 일품이다. 캐릭터 해석을 완벽하게 끝낸 뒤 펼치는 느낌, 인상적이었다. 그녀의 섬세함을 하나도 놓치지 않고 온전히 담아낸 연출 또한 완벽했다."
파친코 시즌 1,파친코 시즌 1(Pachinko Season 1)
파친코 시즌 1,실제로 있었을 법한 우리 역사의 아픈 이야기
이처럼 사소한 것들,"이처럼 사소한 것들, 하지만 결코 사소하지 않은 용기"
이처럼 사소한 것들,영화를보는내내질문히게되는영화
이처럼 사소한 것들,한국 영화 ‘최소한의 선의‘ 가 생각나는 영화로 킬리언 마피 연기가 빛난다
이처럼 사소한 것들,"8.2/내게 있어선 이처럼 사소하며, 사소해야만 했던 것들과 그들에겐 결코 사소할 수 없었고, 사소해선 안됐을 것들."
이처럼 사소한 것들,검게 찌든 손을 어렵지않게 씻어내고 살풋 내밀어 본다.
이처럼 사소한 것들,이처럼 사소한 것들에 저항하는 용기를 날카롭게 빚다(4.0)
이처럼 사소한 것들,잔잔한 울림에 매료되는 영화. 킬리언 머피의 눈빛 연기가 꽤나 인상적이다. 구원을 바라는 손길을 잡아주는 것은 결코 사소한 행동이 아님을.
