movie_title,review
스파이더맨: 어크로스 더 유니버스,"이야기와 메시지, 그리고 스케일 모두 전편을 가뿐히 뛰어넘는 수작...이긴 한데 이렇게 끊는 건 반칙 아닌가?"
스파이더맨: 어크로스 더 유니버스,"음악, 감동, 액션, 비쥬얼 등 너무나 압도적이라 나에겐 최고의 영화이자 올해 첫 만점 준 유일한 영화다..심지어 이게 파트1인데 파트2는 어떻게 참냐고.."
스파이더맨: 어크로스 더 유니버스,주인공 마일스의 성장과 스파이더맨들의 운명은 건 싸움을 그리는 영화
스파이더맨: 어크로스 더 유니버스,멀티버스가 장치가 아닌 장르로써 작동할때의 모범 답안.
스파이더맨: 어크로스 더 유니버스,마일즈라는 이름의 새로운 캐논
스파이더맨: 어크로스 더 유니버스,"스파이더맨 팬이 아니어도 충분히 멋진 작품, 하지만 멀티버스를 좋아하지 않는다면..?"
스파이더맨: 어크로스 더 유니버스,키노라이츠 시사회에 당첨되어서 보고 왔습니다. 이렇게 다음화가 기대되게 할 줄이야. 애니메이션 영화를 좋아하지 않는 나에게도 몰입할 수 있던 영화.
스파이더맨: 어크로스 더 유니버스,오스카 아이작 너무 좋아ㅠㅜ시즌1만큼 재밌었어
스파이더맨: 어크로스 더 유니버스,"전편만큼 훌륭한 후속편. 중간 중간 패밀리 파트가 좀 늘어지고, 본편에서 마무리 안된 연작이리는 점이 좀 아쉽다."
스파이더맨: 어크로스 더 유니버스,감사합니다! 요즘 멀티버스 영화 너무 많이 봐서 질렸는지 아닌지 헷갈렸는데 스파이더맨 오백 명 보고 나니까 확실히 질렸습니다! 이제 멀티버스 더 안 봐도 될 것 같습니다.
스파이더맨: 어크로스 더 유니버스,"미쳤다는 말밖에 안 나오는 역작, 점입가경의 진수를 보여주다."
스파이더맨: 어크로스 더 유니버스,아무래도 이 영화에는 “압도하다” 라는 말이 가장 잘 어울리는 것 같다.
스파이더맨: 어크로스 더 유니버스,'영원히 고통받는 스파이더맨'은 지켜내야 할 유구한 전통인가 깨버려야 할 클리셰인가
스파이더맨: 어크로스 더 유니버스,호흡이 빨라서 아쉬웠던 1편과 달리 호흡이 느려서 아쉬운 2편
스파이더맨: 어크로스 더 유니버스,"형식과 스타일은 새롭고 흥분되게 하면서 최전선을 점하는데, 담아낸 내용의 주제 의식은 대중이 수긍할 수 있는 공통 분모에 어필한다. 그릇 모양대로 어느 정도 담기다가 그릇 모양이"
