movie_title,review
이집트 왕자,"어릴 땐 몰랐는데, 시간이 한참 흐르고 보니 꽤나 잘 뽑힌 작품이었다. The Plagues는 최고의 OST 중 하나"
이집트 왕자,한줄평 - 홍해를 가르고 다시 붙일 때의 전율을 절대로 잊을 수 없다
이집트 왕자,한번 쯤 들어본 ‘모세’라는 인물에 대한 꽤 괜찮은 설명 애니 영화
이집트 왕자,종교 영화가 보여줄 수 있는 가장 바람직한 경지.
이집트 왕자,이집트 왕자
이집트 왕자,OST 는 최고였지
이집트 왕자,역대급 캐스팅. 캐스팅 목록에 모르는 사람이 없어..ㄷㄷ
이집트 왕자,드림웍스의 걸작.
이집트 왕자,여름성경학교에서 맨날 틀어준 이유가 있다. 잘 만들었으니까.
이집트 왕자,"믿음의 숭고미를 온전히 표현해낸 애니메이션. 영상, 음악, 성우 버릴 게 하나 없다."
이집트 왕자,나한테는 그저 괜찮게 만들어진 애니메이션 중 하나.
이집트 왕자,무교인도 재밌게 볼 수 있는 성경영화
이집트 왕자,이런 작화로 그런 내용을 그렸다는 게 통탄스러울 뿐
이집트 왕자,"언제 봐도 즐거운, 종교를 뛰어넘는 바이블 무비."
이집트 왕자,세련된 서사전개가 눈에 띄었던 수작
이집트 왕자,음악의 웅장함속에 보이는 인물들의 표정이 영화를 말해준다
이집트 왕자,옛날 애니메이션이지만 지금도 훌륭하다
이집트 왕자,크리스천이 아님에도 느낄 수 있는 감동과 웅장함!
이집트 왕자,성서에서 가장 극적인 스토리를 환상적인 음악으로 덮어낸 예쁜 애니메이션.
이집트 왕자,.
이집트 왕자,그림채도 너무 좋고 “왠 유 빌리브” 라는 노래도 너무 희망적이여서 좋았다. 무교인데도 20번이나 돌려봤는대도 빌리지를 않았다…..
이집트 왕자,성경을 안봐도 된다니 감사합니다
이집트 왕자,대사가 아니라 연출로 보여주는 전개가 일품
이집트 왕자,뮤지컬 같은 매력과 애니메이션으로서의 매력이 너무 조화롭고 기독교적 배경까지 더해져서 영화를 더 깊게 만들어줬다.
이집트 왕자,"탄성, 다시 탄성! 애니메이션의 새 지평을 열었다"
이집트 왕자,'When you Believe'
이집트 왕자,1. 평점과 한 줄 평 5.5 성경이 개연성이 없다고 광고하는 꼴 2. 성경을 봐야 이해되는 작품이라는 의심이 든다. 3. 뮤지컬이지만 딱히 기억나는 음악은 없다.
이집트 왕자,"성경의 고증을 객관적으로 해석해내며, 드라마와 뮤지컬이란 두 매력적인 요소를 동시에 손에 얻는다. 당시에 기술이라고는 믿기지않을 정도의 훌륭한 장면묘사와 기술력에 아름다운 음악과 ..."
시빌 워: 분열의 시대,보는 내내 우리나라의 상황이 겹쳐 보여서 서늘했다. 비록 영화는 미국의 이야기이지만 전 세계가 같은 문제로 신음하고 있으니 영화로의 몰입이 쉬웠다. 참고로 블록버스터는 아니다.
시빌 워: 분열의 시대,생각보다재미있어요
시빌 워: 분열의 시대,영화 속에서만 일이 아니란 게 진짜 공포. 극장문을 나서는 순간 혹시 현실이 되었을까 두려웠다.
시빌 워: 분열의 시대,현대한민국상황과닮아있어많은생각을하게되네요
