movie_title,review
데드풀과 울버린,이건 장례식이 아니라 부관참시잖아.
데드풀과 울버린,아는것과 모르는것의 차이가 이렇게 크다. 모르는것을 알기 위해 노력할 생각이 없는걸 비판해야할지 아는 사람들만 즐기게 만드는 걸 비판해야할지는 고민이 필요하다.
데드풀과 울버린,기대가 너무컸나... 살짝실짝 두번 졸았네...ㅡㅡ 인간적으로 재미없다..
데드풀과 울버린,이토록 화려한 지루함
데드풀과 울버린,“이 멀티버스인지 뭔지 질리지 않아?”
데드풀과 울버린,시작하자마자 부관참시 해놓고 엔딩 크레딧에는 헌정영상 넣는 꼬라지
데드풀과 울버린,마블의 캐릭터 피규어 전시장
데드풀과 울버린,아무튼 긴박하고 심각한 척 하는 설정 놀음에 이제는 유머마저 억지스러워
데드풀과 울버린,추억은 짐이 아니라 살게 하는 힘이란걸(가을안부 by 먼데이키즈 中)
데드풀과 울버린,"돈에 미친 디즈니가 무너져가는 MCU를 살리기 위해 시도한 부관참시, 결국 아다만티움 클로에 박히며 관객들 앞에서 공개적 사망인증하다."
데드풀과 울버린,"데드풀의 깨방정 댄스 오프닝은 액션영화계의 역대급 오프닝이었고 아직도 잊혀지질 않음. 마돈나 노래 씬도 개ㅁㅊ고. 이 영화, 내용은 별로지만 저 두 씬 때문이라도 꼭 봐야함"
데드풀과 울버린,"옛날에 맛집이였지만 점점 망해가는 식당을 보는거같다. 장사가 안되니 메뉴를 이것저것 늘리고, 간을 점점 쎄게 만들지만... 맛없다."
데드풀과 울버린,"‘데드풀스러움’이 통하지 않았던, ’굳이?‘만 떠올랐던 아쉬움."
데드풀과 울버린,데드풀 시리즈중 개망작 마블은 이미 회생 불능인듯!!!
데드풀과 울버린,데드풀은 취향에만 맞으면 마블 제일로 평가받는 시리즈가 맞다.
데드풀과 울버린,마블 최악을 쓰고 있다...
데드풀과 울버린,디즈니 망했다고? 이게 IP의 힘이다.
데드풀과 울버린,3류 유머와 케릭터 쥐어짜기 돈버리고 싶으면 함봐라
데드풀과 울버린,영화의 대부분이 너무나 흥미롭지만 가벼운 이벤트들로만 채워져서 관람 후 즐거움보단 피로감이 더 느껴진다.
데드풀과 울버린,우와 그노무 멀티버스 내용도 없구만 왜찍었지? 재미없다 다운로드 수준도 아닌데 이정도면
데드풀과 울버린,배우 연기는 좋은데 역시 미국식 개그라서 그런지 웃음은 제로 뭐가 웃긴지 혼자서 웃는 있는거 보고 놀람
데드풀과 울버린,마블은 앤드...and?! nope end!!! 무료관람이라 참고 봤다 ㅋ
데드풀과 울버린,진부해도 관객에게 잘 먹히는 것을 보면 얼마나 대단한 IP인지 실감이 난다.
데드풀과 울버린,이게 최선이었나 싶음.. 20세기 폭스의 엑스맨을 정리하고 마블 세계관과 엑스맨 세계관을 합치려는 영화에 불과하는 듯 함.
데드풀과 울버린,마이너한 그시절 폭스팬들에 대한 헌사
데드풀과 울버린,내가 데드폴을 보러간건지 X맨을 보러건지...
데드풀과 울버린,잠은 영화관에서.... 아~~~~시원하게 잘 잤디....
데드풀과 울버린,20세기 폭스 마블 세계관 헌정사로 소비된 디즈니 마블 세계관의 안일한 기획
데드풀과 울버린,"나는 데드풀의 B급 수다가 너무 좋다. 미친듯이 찔러대는 데드풀과 울버린도 좋고. ""과거를 고칠건 없다. 그 과거가 있기에 이 세계를 구한 사람이 있는거다""라는 위로도 좋다."
데드풀과 울버린,팬서비스로는 A. 영화 이야기 완성도는 C. 정겨운 캐릭터들이 위기감 없는 난관을 극복하기 위해 매력없는 빌런과 싸우는 모습을 보다 보면 웃으면서도 본전 생각이 난다.
데드풀과 울버린,중간에 멀티버스 실패 인정하는 대사 없었으면 0점 줬을 듯
데드풀과 울버린,"팬 서비스 말고, 오프닝 때 데드풀을 보고 싶었다."
데드풀과 울버린,마블과의 거리가 더 멀어진 느낌이다. 분명 휴 잭맨에게 감사하게 되는 부분이 있어 아쉬움이 더욱 크게 느껴진다.
데드풀과 울버린,이건 영화가 아니라 말 그대로 디즈니랜드에 있을 법한 어트랙션이다. 놀이기구를 탈 때 느끼는 쾌감을 질적으로 구분하는 사람은 없을 것이다. 이 또한 그렇다. 정신없이 신나면 그만.
데드풀과 울버린,파묘해서얻은 X세대 부장물들을 모두 혀로맛보기
데드풀과 울버린,'로키 시즌 2'가 멀티버스를 확립하는 것에 성공했다면 '데드풀과 울버린'은 멀티버스에 활기를 불어넣고 동시에 마블 시네마가 무엇을 품고 있는지 보여주는 것에 성공했다.
데드풀과 울버린,돈 아까운 쓰레기
데드풀과 울버린,개봉초기 알바들한테 속았다.. 마블 역대 최악의영화.
데드풀과 울버린,일단 선은 넘고보는 데드풀과 그에 맞춰 20세기 폭스에 전달하는 감사 인사. 데드풀 노웨이홈
데드풀과 울버린,"알고보면 더 재밌고, 전작들을 보고 보면 더 특별할 영화."
데드풀과 울버린,"""마블이 망했다는건 게이들도 알아!"""
데드풀과 울버린,데드풀을 좋아했던 사람으로서 제발 그놈의 멀티버스 좀 그만 우려내자 ㅠ 데드풀의 B급 양아치 감성은 사라지고 그냥 떠벌이만 남은 기분 ㅠ
데드풀과 울버린,엄청 불친절한 작품이다. 왜냐구? 디즈니의 로키를 보지 않았다면 이번 설정의 반도 이해 못했을테니까! 그럼에도 불구 캐첩과 머스타드의 조합은 훌륭했다. 급 햄버거가 먹고 싶다.
데드풀과 울버린,기대했건만 마블의 모든 IP를 쓰레기통에서 꺼내서 버무린 영화다.
데드풀과 울버린,그들만의 리그 그들만의 재미
데드풀과 울버린,"데드풀의, 데드풀에 의한, 데드풀만 할 수 있는 작품. 마블의 지저스만이 할 수 있어. 에이멘🙏🏻"
데드풀과 울버린,예수님도 부활시키지 못하셨다
데드풀과 울버린,"데드풀 시리즈라 재미있다, 그것뿐이다."
데드풀과 울버린,아. ㅡ ㅡ 데드풀을 사랑하지만 이건 아니다. . 너무 많은 캐릭터들을 모아놓고 볼것없는 학생들 학예회. 실망스럽다 에혀
데드풀과 울버린,how to say에 집중하면 면접에서 탈락힐 것이고 what to say에 집중하면 흥행 할 것이다 데드풀 처럼
말할 수 없는 비밀,OST 너무 좋아
말할 수 없는 비밀,반전은 덤이고 진짜는 피아노신이다
말할 수 없는 비밀,피아노 배웠었는데 이정도로 쳐봤으면 좋겠네요ㅎㅎ 피아노 연주 최곱니다!!
말할 수 없는 비밀,피아노 연주 배틀 장면이 플짤로 돌아다니게 생각나고 피아노 치는 유투버들은 다 쳤던 음악들이 아직도 귓가에 멤돈다. 주인공들이 행복하면 됐다...
말할 수 없는 비밀,피아노치는 장면이 가장 기억에 남습니다. 시간이 나면 다시 보고싶은 작품이에요
말할 수 없는 비밀,스포없이 봤음에도 시작부터 비밀을 알아버린 난감함
말할 수 없는 비밀,파아노 치고 싶어지는 영화🎹 마지막 반전이 너무 충격이여서 예전에 봤어도 기억에 강하게 남았어요 한국에서 리메이크한 영화 곧 개봉한다니 넘 설레요🎵🎶
말할 수 없는 비밀,피아노의 선율이 모든 공백을 메꾸고 각각의 코드가 감성을 만들어낸다.
말할 수 없는 비밀,주걸륜과 계륜미의 로맨스 영화. 대만 작품인데 일본작품 특유의 저변에 깔려있는 감정들이 뭉쳐서 한꺼번에 솟아오른다. 그 감정들이 터져오를때는 우리의 가슴도 벅차오른다.
말할 수 없는 비밀,피아노 치고 싶어지는 영화임
말할 수 없는 비밀,"말 안 해도 비밀은 오픈북이라,"
말할 수 없는 비밀,나에게 사랑은 너에게 가는 발걸음의 수까지 외우던 나의 마음이야
말할 수 없는 비밀,"몽글몽글한 판타지, 가끔은 그랬으면 하는 타임슬립."
말할 수 없는 비밀,나이를 먹고 봐도 OST와 피아노 배틀씬은 너무나 좋다
말할 수 없는 비밀,내 취향은 아님.
말할 수 없는 비밀,주걸륜외모가 큰 장벽... 노래들은 좋으나 후반부 반전이 무서우면서도 얼렁뚱땅임
말할 수 없는 비밀,누군가에게는 인생 영화
말할 수 없는 비밀,타임슬립물은 계속 여운이 남게 만든다.
말할 수 없는 비밀,행복하다면 그걸로 됐어.
말할 수 없는 비밀,어줍짢게 여러 이야기를 짜깁기한 느낌
말할 수 없는 비밀,한줄평 - 다재다능 재능꾼 주걸륜
말할 수 없는 비밀,은은하고 따뜻한 분위기를 연출하고 부드러운 피아노 선율까지 입혀 매우 낭만적인 청춘멜로를 보여주다가 인위적인 드라마와 감동을 위해 치밀함이라곤 아예 없는 반전을 써버려 후반부터는 ...
