movie_title,review
뫼비우스,김기덕 버전의 그리스 비극
뫼비우스,불쾌하지만 참신한 이미지들의 향연. 배우들의 열연에 찬사를 보낼 수 밖에 없다.
뫼비우스,답이 없다.
뫼비우스,영화가 끝났는데도 머릿속에는 ??? 밖에 안남음... 이게 맞나 ㅋㅋㅋ
뫼비우스,학대의 뫼비우스 자신의 인생관을 가장 직접적이고 극단적으로 보여준 작품
뫼비우스,욕망의 고리가 끊기면서 생기는 비극보다 욕망의 역행이 더 비극적이다
뫼비우스,ㅋㅋㅋ
뫼비우스,봤다.
뫼비우스,지루한 자기복제... 자극적인 소재는 실소만 날 뿐...
연애 빠진 로맨스,"매력적인 상황, 대사와 그걸 제일 잘 살릴 수 있는 두 배우의 만남 캐스팅 신의 한수"
연애 빠진 로맨스,두 배우가 잘 살려 낸 매력적인 대사와 상황들!!! 저 두배라 더 재밌었던거 같고 현실적인 로맨스라 유쾌하게 즐겼다.
연애 빠진 로맨스,가볍게 보기 좋은 영환데 개취 완전 저격- 호.
연애 빠진 로맨스,연애는 복합 장르니까.
연애 빠진 로맨스,가볍게 보기 좋은 킬링타임용 영화. 중간에 한 번씩 훅 들어오는 대사가 많다. 전종서 캐릭터가 매력적으로 나온다.
연애 빠진 로맨스,말하자면 정가영 빠진 로맨스
연애 빠진 로맨스,두 주연배우의 매력이 반은 채운 것 같다.솔직하게 대화하면서 연애하기란 생각보다 쉽지 않다.
연애 빠진 로맨스,롬콤(Rom-Com) vs 현실멜로
연애 빠진 로맨스,오늘은 영화로 연애를 배웠습니다.
연애 빠진 로맨스,스토리 좋았다. 직접적이지 않지만 알거 아는 곧 서른살의 로맨스를 잘 살린 기분.. 비록 비현실적이지만.. 볼만했다.
연애 빠진 로맨스,손석구 어쩔꺼야... 매력 쩔어요! 당사자들 말고는 절대 알 수 없는 연애.
연애 빠진 로맨스,로맨스 좋아하지만 이건 너무 가벼운 로코물 술먹는데 틀어놓을 거 없을 때 틀어놓으면 대충 보긴 좋을듯
연애 빠진 로맨스,생각외로 꿀잼
연애 빠진 로맨스,둘이 술 먹는 장면에서 술이 너무 땡기더라
